session_date,user_id,visits,pageviews,transactions,revenue,device,country
2016-09-17,2203314721165227854,1,1,,,mobile,United States
2016-09-17,5650648001057507907,1,1,,,desktop,Serbia
2016-09-17,8603473071075123959,1,1,,,desktop,Thailand
2016-09-17,6538178176213828289,1,1,,,mobile,United States
2016-09-17,246886865255684914,1,1,,,tablet,United States
2016-09-24,2776762426768615930,1,50,,,desktop,Canada
2016-09-24,0000168159078983594,1,56,,,desktop,Taiwan
2016-09-24,0659179276705026830,1,46,,,desktop,United States
2016-09-24,8829399903185318344,1,1,,,desktop,United Kingdom
2016-09-24,4656502561120866613,1,1,,,desktop,India
2016-09-24,4789848401518877043,1,1,,,desktop,Colombia
2016-09-24,6884730946141563071,1,1,,,desktop,United Kingdom
2016-09-24,5876404650846135798,1,1,,,mobile,Italy
2016-09-24,6033787682240005430,1,1,,,desktop,United Kingdom
2016-09-24,8162196913139153749,1,1,,,desktop,Russia
2016-09-24,5987268166627688201,1,1,,,desktop,Thailand
2016-09-24,5974445122282396742,1,1,,,desktop,Côte d’Ivoire
2016-09-24,5242023194394915474,1,1,,,tablet,United States
2016-09-24,2861369844711022387,1,1,,,desktop,United States
2016-09-24,1083628231251536345,1,1,,,desktop,Colombia
2016-09-24,4284890124650599814,1,1,,,desktop,United States
2016-09-24,7980870186513826726,1,1,,,mobile,France
2016-09-24,7842599343831060209,1,1,,,desktop,Pakistan
2016-09-24,3941261084901943147,1,1,,,mobile,United States
2016-09-24,9739151316943430347,1,1,,,desktop,Malaysia
2016-09-24,3983853914679602513,1,1,,,desktop,South Africa
2016-09-24,6262237216125660967,1,1,,,mobile,India
2016-09-24,8841913222683498471,1,2,,,desktop,Bulgaria
2016-09-24,1449696226626084725,1,2,,,desktop,Turkey
2016-09-24,5090317340760660787,1,2,,,desktop,Philippines
2016-09-24,3962438672327109250,1,2,,,desktop,United States
2016-09-24,8145731286457740741,1,2,,,desktop,Germany
2016-09-24,4898812132454515574,1,2,,,mobile,United States
2016-09-24,6599928984572780700,1,3,,,desktop,United States
2016-09-24,1673542733518366530,1,4,,,tablet,United States
2016-09-24,3646659684101275927,1,5,,,tablet,United States
2016-09-24,2204787374314794688,1,7,,,mobile,United States
2016-09-24,5413359006416299167,1,13,,,desktop,United States
2016-09-24,3276283085411317529,1,13,,,desktop,United States
2016-09-24,3081245314928793398,1,18,,,mobile,United States
2016-09-02,2397753271976769926,1,19,,,mobile,Spain
2016-09-02,4894445255423577302,1,27,,,desktop,United States
2016-09-02,6712520540378436905,1,31,1,39.67,desktop,United States
2016-09-02,7561246936334740030,1,1,,,mobile,Thailand
2016-09-02,5615102494193906257,1,1,,,desktop,Montenegro
2016-09-02,1283542838194038522,1,1,,,desktop,Hungary
2016-09-02,5280028223552107612,1,1,,,desktop,Ireland
2016-09-02,7275017022238159612,1,1,,,tablet,Switzerland
2016-09-02,1199687780565458959,1,1,,,desktop,United States
2016-09-02,5074844133938387084,1,1,,,mobile,United States
2016-09-02,2237058328716122485,1,1,,,mobile,India
2016-09-02,7257741909880786497,1,1,,,desktop,United States
2016-09-02,7723159067194021550,1,1,,,tablet,United States
2016-09-02,9551988887592455358,1,1,,,desktop,Germany
2016-09-02,6640918826239283298,1,1,,,desktop,Germany
2016-09-02,3216697237390563528,1,1,,,desktop,Germany
2016-09-02,1324222323267166026,1,1,,,desktop,Germany
2016-09-02,152212707768329472,1,1,,,tablet,United States
2016-09-02,4715062577268306059,1,1,,,mobile,India
2016-09-02,6825362277096242867,1,1,,,desktop,Peru
2016-09-02,0186756541014985272,1,1,,,desktop,Bahrain
2016-09-02,122050004281246263,1,1,,,desktop,Pakistan
2016-09-02,780553185636563866,1,1,,,desktop,Malaysia
2016-09-02,598976138159857428,1,1,,,desktop,United States
2016-09-02,9911318179891845104,1,1,,,desktop,Colombia
2016-09-02,8437456138508820569,1,1,,,desktop,Mexico
2016-09-02,0943250729997694859,1,1,,,mobile,Kenya
2016-09-02,5213456961370659356,1,1,,,desktop,Turkey
2016-09-02,7214786064748181377,1,1,,,desktop,Turkey
2016-09-02,2736634333953560486,1,1,,,desktop,Vietnam
2016-09-02,1536248659084290304,1,1,,,desktop,Russia
2016-09-02,8305734447068384649,1,2,,,desktop,Russia
2016-09-02,4709253407660869677,1,2,,,desktop,Côte d’Ivoire
2016-09-02,8968955632695149927,1,2,,,desktop,Tunisia
2016-09-02,2334591520749022335,1,2,,,mobile,United States
2016-09-02,5815659987654394217,1,3,,,desktop,Canada
2016-09-02,4372005086860339052,1,2,,,desktop,United States
2016-09-02,4103129875356111332,1,4,,,desktop,United States
2016-09-02,8168379349218062444,1,3,,,desktop,Mexico
2016-09-02,8774104503942898966,1,6,,,desktop,United States
2016-09-02,6283843372660979164,1,6,,,desktop,United States
2016-09-02,850458654731275854,1,5,,,mobile,United States
