session_date,user_id,visits,pageviews,transactions,revenue,device,country
2016-11-05,4666941291900250396,1,1,,,desktop,Sri Lanka
2016-11-05,3345305300582178703,1,1,,,desktop,Egypt
2016-11-05,5780418090130943498,1,1,,,desktop,Jordan
2016-11-05,2300733976284994366,1,1,,,desktop,Georgia
2016-11-05,9084731084752250581,1,1,,,desktop,Ukraine
2016-11-05,3516594727770031342,1,1,,,desktop,Azerbaijan
2016-11-05,0748314933848852115,1,1,,,desktop,Thailand
2016-11-05,698588325641735847,1,1,,,desktop,Thailand
2016-11-05,6394597041701931484,1,1,,,desktop,Thailand
2016-11-05,615600012440206309,1,1,,,desktop,Thailand
2016-11-05,6078264285058039717,1,1,,,desktop,Thailand
2016-11-05,5129082717567608197,1,1,,,desktop,Vietnam
2016-11-05,6659755322532356193,1,1,,,desktop,Vietnam
2016-11-05,9072115902733635656,1,1,,,desktop,Thailand
2016-11-05,4832293922916722429,1,1,,,desktop,Romania
2016-11-05,2742308131444766492,1,1,,,desktop,Vietnam
2016-11-05,0777672744365340164,1,1,,,desktop,Vietnam
2016-11-05,5831002596512129143,1,1,,,desktop,Vietnam
2016-11-05,7246841009410179499,1,1,,,desktop,Serbia
2016-11-05,0276480666071658842,1,1,,,desktop,Romania
2016-11-05,2329387922331744206,1,1,,,desktop,Vietnam
2016-11-05,4075865023163133019,1,1,,,mobile,Denmark
2016-11-05,9891980568142142465,1,1,,,desktop,Bulgaria
2016-11-05,9790182603054136291,1,1,,,desktop,Japan
2016-11-05,9679777326152014373,1,1,,,desktop,Turkey
2016-11-05,5816279455134439356,1,1,,,desktop,Mexico
2016-11-05,4865618158892087616,1,1,,,tablet,Japan
2016-11-05,6280687544078573605,1,1,,,desktop,Turkey
2016-11-05,9901279467573341437,1,1,,,desktop,Brazil
2016-11-05,6305036620746620665,1,1,,,tablet,United States
2016-11-05,5666331908960250467,1,1,,,desktop,India
2016-11-05,7875419455458603862,1,1,,,tablet,United States
2016-11-05,1176583314008183111,1,1,,,mobile,United States
2016-11-05,9836960635615433731,1,1,,,desktop,Germany
2016-11-05,8727700931268885596,1,2,,,desktop,Bulgaria
2016-11-05,4235410085824070249,1,2,,,desktop,Qatar
2016-11-05,3900043587884007568,1,2,,,desktop,Azerbaijan
2016-11-05,0778045500397180793,1,2,,,desktop,Peru
2016-11-05,1813396589799323448,1,2,,,desktop,Thailand
2016-11-05,2087288516066052801,1,2,,,desktop,Thailand
2016-11-05,2311542905742720132,1,2,,,desktop,Thailand
2016-11-05,585744514123863905,1,2,,,desktop,Vietnam
2016-11-05,4511351463593506332,1,2,,,desktop,Vietnam
2016-11-05,5807425564227488128,1,2,,,desktop,Vietnam
2016-11-05,6383036107106152664,1,2,,,desktop,Philippines
2016-11-05,1071182566878457999,1,2,,,desktop,Philippines
2016-11-05,844995087142261741,1,2,,,desktop,Philippines
2016-11-05,4490955076461878536,1,2,,,desktop,Taiwan
2016-11-05,9250529716213566474,1,2,,,desktop,Italy
2016-11-05,1341016258151115063,1,3,,,desktop,Slovakia
2016-11-05,5611624154336318857,1,3,,,desktop,Guatemala
2016-11-05,2675959470681518771,1,3,,,mobile,United States
2016-11-05,8034441884808329227,1,3,,,desktop,United Kingdom
2016-11-05,2781684348958797275,1,2,,,desktop,United States
2016-11-05,3228019801625697952,1,4,,,desktop,Vietnam
2016-11-05,5970818380864517803,1,4,,,mobile,Germany
2016-11-05,578935900272034898,1,3,,,desktop,Philippines
2016-11-05,2801105872771278347,1,7,,,desktop,United States
2016-11-05,388343163704932601,1,6,,,mobile,United States
2016-11-05,938527505682819004,1,9,,,desktop,United States
2016-11-05,0303007731415880280,1,23,,,desktop,United States
2016-11-05,8429653225633075806,1,43,1,78.96,desktop,United States
2016-11-01,0882756052028551211,1,1,,,desktop,Greece
2016-11-01,4080660182454315126,1,1,,,desktop,Portugal
2016-11-01,6050882059599199750,1,1,,,desktop,Ecuador
2016-11-01,3601744465920986596,1,1,,,desktop,Thailand
2016-11-01,409927608958578640,1,1,,,desktop,Thailand
2016-11-01,383517065751940427,1,1,,,desktop,Thailand
2016-11-01,9062045831146557145,1,1,,,desktop,Thailand
2016-11-01,4707783725429144192,1,1,,,desktop,Vietnam
2016-11-01,6876721439615299799,1,1,,,desktop,Vietnam
2016-11-01,6342024679269363311,1,1,,,desktop,Vietnam
2016-11-01,018239960829182700,1,1,,,desktop,Vietnam
2016-11-01,9346981250599876043,1,1,,,desktop,Vietnam
2016-11-01,6874461581371560745,1,1,,,desktop,Peru
2016-11-01,9320491557165803488,1,1,,,desktop,Vietnam
2016-11-01,9438101022951480949,1,1,,,desktop,Macedonia (FYROM)
2016-11-01,999561324493608054,1,1,,,desktop,Vietnam
2016-11-01,3950676747970995320,1,1,,,desktop,United Arab Emirates
2016-11-01,8341737688378401472,1,1,,,desktop,Georgia
2016-11-01,9084782319558438794,1,1,,,desktop,Thailand
2016-11-01,7643887627832413677,1,1,,,desktop,Taiwan
2016-11-01,808988642961212253,1,1,,,desktop,Spain
2016-11-01,5063810698475273,1,1,,,desktop,Australia
2016-11-01,4930155200099944042,1,1,,,desktop,Poland
2016-11-01,2420631016622601976,1,1,,,desktop,Japan
2016-11-01,0284712430745912754,1,1,,,desktop,Taiwan
2016-11-01,6996475306095239115,1,1,,,desktop,Indonesia
2016-11-01,3457299323226954808,1,1,,,mobile,Netherlands
2016-11-01,3509897580183383483,1,1,,,desktop,Netherlands
2016-11-01,5629695313608487382,1,1,,,desktop,United States
2016-11-01,675458867972682212,1,1,,,desktop,United States
2016-11-01,2529619970233929392,1,1,,,desktop,United States
2016-11-01,228931636295793566,1,1,,,desktop,United Kingdom
2016-11-01,7078221350235732367,1,1,,,desktop,Mexico
2016-11-01,6944389025788614408,1,1,,,desktop,Russia
2016-11-01,2873645362705045468,1,1,,,desktop,Russia
2016-11-01,4604327781696985260,1,1,,,desktop,Turkey
2016-11-01,9603827393228175864,1,1,,,desktop,India
2016-11-01,9667279886049466297,1,1,,,desktop,India
2016-11-01,4748015065893149401,1,1,,,desktop,Brazil
2016-11-01,2112184729088121386,1,1,,,desktop,Brazil
2016-11-01,2847422332015389828,1,1,,,desktop,United States
2016-11-01,5721136187543892729,1,1,,,desktop,Indonesia
2016-11-01,5587511849712047533,1,1,,,desktop,India
2016-11-01,0570519133714549546,1,1,,,desktop,Georgia
2016-11-01,3711296242014666488,1,1,,,desktop,United States
2016-11-01,367556738619428646,1,2,,,desktop,Germany
2016-11-01,3257256011904957038,1,2,,,desktop,Tunisia
2016-11-01,2423296346417027014,1,2,,,desktop,Vietnam
2016-11-01,2842851070796167446,1,2,,,desktop,Vietnam
2016-11-01,2848962317601343486,1,2,,,desktop,Vietnam
2016-11-01,3238164456953630660,1,2,,,desktop,Bosnia & Herzegovina
2016-11-01,1793962517811972342,1,1,,,desktop,Macedonia (FYROM)
2016-11-01,4501591766183535715,1,2,,,desktop,Brazil
2016-11-01,2152682812682840539,1,2,,,desktop,Indonesia
2016-11-01,7881321490821510171,1,2,,,desktop,Indonesia
2016-11-01,1390654682671903575,1,2,,,desktop,Iceland
2016-11-01,9983090608648451403,1,2,,,desktop,United States
2016-11-01,8787936541015910854,1,3,,,desktop,Canada
2016-11-01,3673545136646875348,1,3,,,desktop,United States
2016-11-01,2826117184534822892,1,3,,,desktop,Turkey
2016-11-01,8368144013129541738,1,2,,,desktop,United States
2016-11-01,203148339691365402,1,2,,,desktop,Brazil
2016-11-01,1834193035734542804,1,2,,,desktop,United States
2016-11-01,2473528122586624544,1,3,,,desktop,United States
2016-11-01,2876128844524169838,1,5,,,desktop,United States
2016-11-01,0388823916093838948,1,5,,,desktop,United States
2016-11-01,2292108483348448508,1,6,,,mobile,United States
2016-11-01,1480311877127336013,1,6,,,desktop,United States
2016-11-01,9113476023477170361,1,6,,,mobile,United States
2016-11-01,213465488216513322,1,7,,,desktop,United States
2016-11-01,5771446334148321720,1,7,,,desktop,Hong Kong
2016-11-01,8791616119093714573,1,9,,,desktop,Canada
2016-11-01,3586589413016238546,1,9,,,mobile,United States
2016-11-01,9436837449787488865,1,8,,,desktop,New Zealand
2016-11-01,6328257656694722477,1,9,,,desktop,Taiwan
2016-11-01,1983426354808997762,1,13,,,desktop,United States
2016-11-01,2737176962931841660,1,25,,,desktop,United States
2016-11-01,4330850068263503403,1,23,,,mobile,United States
2016-11-07,6278147906633575997,1,2,,,desktop,United States
2016-11-07,9132830544625839584,1,4,,,mobile,Germany
2016-11-07,8294997939918180127,1,3,,,tablet,Italy
2016-11-07,5615596146143818370,1,3,,,desktop,United States
2016-11-07,973980442593622878,1,4,,,desktop,United States
2016-11-07,4232569158955691650,1,5,,,desktop,United States
2016-11-07,8758051752797786019,1,3,,,desktop,Ireland
2016-11-07,2773216167322949918,1,6,,,desktop,United States
2016-11-07,5535496642345204440,1,8,,,mobile,United States
2016-11-07,0562289741722554779,1,7,,,desktop,France
2016-11-07,279269805502595998,1,9,,,mobile,South Korea
2016-11-07,7858310990215564460,1,9,,,desktop,United States
2016-11-07,2580458346873132168,1,8,,,mobile,United States
2016-11-07,7411575894776700230,1,10,,,desktop,Netherlands
2016-11-07,5689429889651900724,1,10,,,desktop,United States
2016-11-07,5972468163034098276,1,23,1,70.38,desktop,United States
2016-11-07,4898242646829161158,1,67,,,desktop,United States
2016-11-07,4327888175006823507,1,88,,,desktop,United States
2016-11-07,5845405487654135819,1,3,,,mobile,Bangladesh
2016-11-07,3422732698934198242,1,4,,,desktop,Vietnam
2016-11-07,7939213367478794488,1,4,,,desktop,United States
2016-11-07,2621206683445858889,1,1,,,tablet,United Kingdom
2016-11-07,5526745400855287782,1,1,,,desktop,Israel
2016-11-07,0912867691473435841,1,1,,,desktop,Chile
2016-11-07,5073968246590755428,1,1,,,desktop,Bulgaria
2016-11-07,8544764326495477418,1,1,,,desktop,Algeria
2016-11-07,170889014854412559,1,1,,,desktop,Thailand
2016-11-07,0986180056226037023,1,1,,,desktop,Thailand
2016-11-07,3475099453605059367,1,1,,,desktop,Vietnam
2016-11-07,8229684598874670421,1,1,,,desktop,Vietnam
2016-11-07,6201006573535486100,1,1,,,desktop,Vietnam
2016-11-07,9705088541658431819,1,1,,,desktop,Vietnam
2016-11-07,4234232813576466089,1,1,,,desktop,Vietnam
2016-11-07,5817084228858665567,1,1,,,desktop,Japan
2016-11-07,7978043717887838755,1,1,,,desktop,Indonesia
2016-11-07,9378203024737245750,1,1,,,desktop,Switzerland
2016-11-07,7844505181483255859,1,1,,,mobile,United States
2016-11-07,5362220628376732343,1,1,,,desktop,Canada
2016-11-07,4466922035985548638,1,1,,,desktop,United States
2016-11-07,8573201996895275163,1,1,,,desktop,United States
2016-11-07,1974694673340776914,1,1,,,desktop,United Kingdom
2016-11-07,2162322305660547824,1,1,,,mobile,United Kingdom
2016-11-07,576708236433933971,1,1,,,desktop,Japan
2016-11-07,2636739876631056775,1,1,,,desktop,Poland
2016-11-07,9107366649836048714,1,1,,,desktop,Russia
2016-11-07,7928640920821936494,1,1,,,desktop,Turkey
2016-11-07,158219404235117997,1,1,,,desktop,India
2016-11-07,7376244285695417741,1,1,,,desktop,India
2016-11-07,0565636064324347416,1,1,,,desktop,India
2016-11-07,0005377717585462553,1,1,,,desktop,Brazil
2016-11-07,5502997403617234914,1,2,,,desktop,Israel
2016-11-07,2872174494581111083,1,2,,,desktop,Hungary
2016-11-07,1578433230866977557,1,2,,,desktop,Czechia
2016-11-07,296768773613275834,1,1,,,desktop,Vietnam
2016-11-07,5786000916911340239,1,2,,,desktop,Hong Kong
2016-11-07,7880480728851191291,1,2,,,desktop,Thailand
2016-11-07,2567889334839570679,1,2,,,desktop,Vietnam
2016-11-07,9821509645296313092,1,2,,,desktop,Vietnam
2016-11-07,6245359465767109388,1,2,,,desktop,United States
2016-11-07,099484238364511315,1,2,,,desktop,India
2016-11-07,1281009368478746943,1,2,,,desktop,Brazil
2016-11-07,0435408114838666243,1,3,,,desktop,China
2016-11-07,8387310079566328655,1,3,,,desktop,Turkey
2016-11-07,5169218282734681516,1,3,,,desktop,United States
2016-11-07,7156750904509313162,1,4,,,desktop,United States
2016-11-07,9602002896577585186,1,1,,,desktop,Finland
2016-11-07,9008758958170953348,1,1,,,desktop,Israel
2016-11-07,5198135564286115299,1,1,,,desktop,Vietnam
2016-11-07,4017946858586558273,1,1,,,desktop,Greece
2016-11-07,56877939989419952,1,1,,,desktop,Philippines
2016-11-07,6694857510857808055,1,1,,,desktop,Vietnam
2016-11-07,6370373609385135012,1,1,,,desktop,Vietnam
2016-11-07,8375475569905504785,1,1,,,desktop,Vietnam
2016-11-07,7650760100327447957,1,1,,,desktop,Japan
2016-11-07,1119798830574492446,1,1,,,desktop,United States
2016-11-07,1163682887620123922,1,1,,,desktop,Italy
2016-11-07,0784194495813539183,1,1,,,desktop,India
2016-11-07,5211614567228662929,1,1,,,desktop,United States
2016-11-07,474537726548119770,1,1,,,desktop,Turkey
2016-11-07,3833383588339245308,1,3,,,desktop,United States
2016-11-07,7774738100120079102,1,4,,,desktop,United States
2016-11-07,8625136380629071505,1,5,,,desktop,Japan
2016-11-03,0302346894217652029,1,1,,,desktop,(not set)
2016-11-03,7050943257668440436,1,1,,,mobile,United States
2016-11-03,8291846425605619035,1,1,,,mobile,United States
2016-11-03,882945591920342670,1,1,,,desktop,United States
2016-11-03,7176250043969736125,1,1,,,desktop,United States
2016-11-03,6772451150863550512,1,1,,,desktop,United States
2016-11-03,5516589138153630431,1,1,,,mobile,Estonia
2016-11-03,3153546773205682132,1,1,,,desktop,Denmark
2016-11-03,9619119386290927705,1,1,,,desktop,Hungary
2016-11-03,2193211921099638805,1,1,,,desktop,Vietnam
2016-11-03,8832418503381916503,1,1,,,desktop,Thailand
2016-11-03,8749438951954755432,1,1,,,desktop,Thailand
2016-11-03,6855129396920378177,1,1,,,desktop,Vietnam
2016-11-03,6946434714252297335,1,1,,,desktop,Peru
2016-11-03,016164644516832960,1,1,,,desktop,Thailand
2016-11-03,9013568217319612172,1,1,,,desktop,Philippines
2016-11-03,1411297922485083240,1,1,,,desktop,Bangladesh
2016-11-03,7543764496830558963,1,1,,,desktop,Vietnam
2016-11-03,5209672380455118338,1,1,,,desktop,Romania
2016-11-03,0464556387724198786,1,1,,,desktop,Philippines
2016-11-03,4446069174562148836,1,1,,,desktop,Hungary
2016-11-03,7760311256007603891,1,1,,,desktop,France
2016-11-03,1276793780878142771,1,1,,,desktop,Brazil
2016-11-03,4933191264451883351,1,1,,,desktop,Turkey
2016-11-03,9885117947870401029,1,1,,,desktop,Belgium
2016-11-03,2213867035348345590,1,1,,,desktop,Singapore
2016-11-03,3236707739933208162,1,1,,,desktop,Mexico
2016-11-03,5468483449545508741,1,1,,,desktop,Germany
2016-11-03,7626237941620810909,1,1,,,mobile,United States
2016-11-03,4137537668009442766,1,1,,,mobile,United States
2016-11-03,9990620303301466622,1,1,,,desktop,United States
2016-11-03,5094824864851304204,1,1,,,desktop,United Kingdom
2016-11-03,1645391943288644256,1,1,,,desktop,Russia
2016-11-03,9006755045196952312,1,1,,,desktop,Russia
2016-11-03,9839027576640052345,1,1,,,desktop,Turkey
2016-11-03,7312075228231338845,1,1,,,desktop,Turkey
2016-11-03,3788481058821265822,1,1,,,desktop,Mexico
2016-11-03,1358557032694057345,1,1,,,tablet,Spain
2016-11-03,9361216306084050603,1,1,,,desktop,United Kingdom
2016-11-03,2003736768270058143,1,1,,,mobile,India
2016-11-03,6763742739506914631,1,1,,,mobile,United States
2016-11-03,3174801383728113091,1,1,,,desktop,Indonesia
2016-11-03,637822649691158049,1,1,,,desktop,India
2016-11-03,5573161731457729223,1,1,,,desktop,Indonesia
2016-11-03,1542100258756515671,1,1,,,desktop,India
2016-11-03,394542705434921238,1,1,,,desktop,Singapore
2016-11-03,1247212584504065764,1,1,,,desktop,India
2016-11-03,2716746876641057961,1,1,,,desktop,Indonesia
2016-11-03,8144600762927040521,1,1,,,desktop,Australia
2016-11-03,4461146753616739661,1,1,,,mobile,India
2016-11-03,5355632387660892668,1,2,,,desktop,Romania
2016-11-03,2553022852073744854,1,2,,,desktop,Bulgaria
2016-11-03,6518594416270913354,1,2,,,desktop,Thailand
2016-11-03,3004389354900303587,1,2,,,desktop,Thailand
2016-11-03,4687676337668518441,1,2,,,desktop,Thailand
2016-11-03,4444855501447859155,1,2,,,desktop,Vietnam
2016-11-03,1490050178257072627,1,2,,,desktop,Vietnam
2016-11-03,4267704803628751793,1,2,,,desktop,Colombia
2016-11-03,630511849218124978,1,2,,,desktop,Thailand
2016-11-03,2700886302079537211,1,2,,,desktop,Thailand
2016-11-03,8645635566260093406,1,2,,,desktop,France
2016-11-03,819718908676588137,1,2,,,desktop,United States
2016-11-03,8029291664291038789,1,2,,,desktop,Turkey
2016-11-03,2107823692798821876,1,2,,,mobile,Turkey
2016-11-03,074654345597751673,1,2,,,desktop,Germany
2016-11-03,5570620446363905604,1,1,,,desktop,Australia
2016-11-03,2359084837687613831,1,1,,,mobile,United States
2016-11-03,0704864649288120567,1,3,,,mobile,United Kingdom
2016-11-03,6975486269028212514,1,3,,,desktop,United States
2016-11-03,0055436851048506716,1,3,,,desktop,United States
2016-11-03,1911168280117485051,1,3,,,desktop,Vietnam
2016-11-03,2697024310738723270,1,3,,,desktop,United States
2016-11-03,2488260363616328017,1,3,,,desktop,Netherlands
2016-11-03,9986988952345261651,1,3,,,desktop,Taiwan
2016-11-03,7845345982475535932,1,3,,,desktop,Turkey
2016-11-03,768535959711484670,1,3,,,desktop,United States
2016-11-03,8659793853485999673,1,4,,,desktop,United States
2016-11-03,1050236835752279325,1,1,,,desktop,Pakistan
2016-11-03,1422139161437042685,1,3,,,desktop,Macedonia (FYROM)
2016-11-03,5000278396028518256,1,5,,,desktop,United States
2016-11-03,5368179175259561987,1,5,,,desktop,United States
2016-11-03,0450042895724206857,1,6,,,desktop,Taiwan
2016-11-03,4947206093443006848,1,6,,,desktop,United States
2016-11-03,52660675595551053,1,3,,,desktop,Guatemala
2016-11-03,4408544744214908903,1,7,,,mobile,United States
2016-11-03,8676334997560854279,1,7,,,desktop,United States
2016-11-03,626672651895030919,1,8,,,desktop,United States
2016-11-03,8715466825439866188,1,9,,,desktop,United States
2016-11-03,7589550453453561086,1,5,,,mobile,United States
2016-11-03,8333643198447958466,1,11,,,desktop,India
2016-11-03,9876469000271500188,1,12,,,desktop,Netherlands
2016-11-03,3642574639213779351,1,17,,,desktop,Canada
2016-11-03,4545496229316622796,1,17,1,184.8,desktop,United States
2016-11-03,4056641951555237332,1,19,,,desktop,United States
2016-11-02,8756180417932947326,1,1,,,desktop,Czechia
2016-11-02,3447693941345678394,1,1,,,desktop,South Africa
2016-11-02,9719890665662505060,1,1,,,desktop,Iraq
2016-11-02,7448617414833319592,1,1,,,desktop,Ukraine
2016-11-02,3627198377976202477,1,1,,,desktop,Kazakhstan
2016-11-02,10113043040799587,1,1,,,desktop,Thailand
2016-11-02,5188288631155481201,1,1,,,desktop,Thailand
2016-11-02,3391472479096432784,1,1,,,desktop,Thailand
2016-11-02,1311117305268002079,1,1,,,desktop,Thailand
2016-11-02,7684904782023404531,1,1,,,desktop,Thailand
2016-11-02,2638135709833383441,1,1,,,desktop,Thailand
2016-11-02,9936156328093470940,1,1,,,desktop,Vietnam
2016-11-02,1279391292391420843,1,1,,,desktop,Vietnam
2016-11-02,0880544714581719371,1,1,,,desktop,Vietnam
2016-11-02,771894892451468186,1,1,,,desktop,Vietnam
2016-11-02,2937444209879035263,1,1,,,desktop,China
2016-11-02,6429615348636067218,1,1,,,desktop,Philippines
2016-11-02,6406709820682580974,1,1,,,desktop,Qatar
2016-11-02,1358285402585644954,1,1,,,desktop,Vietnam
2016-11-02,0496881098240014014,1,1,,,desktop,Thailand
2016-11-02,4707582922227415950,1,1,,,desktop,Vietnam
2016-11-02,9720009815378678473,1,1,,,desktop,Malaysia
2016-11-02,0450744712615635670,1,1,,,desktop,Vietnam
2016-11-02,5241406153287493999,1,1,,,desktop,Vietnam
2016-11-02,8846829681526412213,1,1,,,desktop,Vietnam
2016-11-02,3285614719796652835,1,1,,,desktop,Egypt
2016-11-02,883513149819589482,1,1,,,desktop,Vietnam
2016-11-02,2488260363616328017,1,1,,,desktop,Netherlands
2016-11-02,9563572072987099053,1,1,,,desktop,Mexico
2016-11-02,3368508885156388834,1,1,,,desktop,Japan
2016-11-02,9490583763026004520,1,1,,,mobile,United States
2016-11-02,5634382846046876972,1,1,,,tablet,United Kingdom
2016-11-02,5077250641128238217,1,1,,,desktop,Russia
2016-11-02,7706884294295843137,1,1,,,desktop,Turkey
2016-11-02,7740102436633205788,1,1,,,desktop,Turkey
2016-11-02,8479581240219158703,1,1,,,desktop,Sweden
2016-11-02,82330809146131795,1,1,,,desktop,United States
2016-11-02,1173268588495638673,1,1,,,mobile,United States
2016-11-02,0657019317328400856,1,1,,,desktop,United States
2016-11-02,2540379207270398744,1,1,,,desktop,India
2016-11-02,7427690259551586647,1,1,,,desktop,Turkey
2016-11-02,4298298435934906894,1,1,,,desktop,Israel
2016-11-02,1995401218058966040,1,1,,,desktop,Netherlands
2016-11-02,6033807106613267708,1,1,,,desktop,United States
2016-11-02,5062927176360964037,1,1,,,mobile,Turkey
2016-11-02,136349471389119755,1,2,,,desktop,Vietnam
2016-11-02,9451146660021401683,1,2,,,desktop,Philippines
2016-11-02,6862950266710423526,1,2,,,desktop,United Arab Emirates
2016-11-02,8001921135847323689,1,2,,,desktop,Vietnam
2016-11-02,1890961739508938445,1,2,,,mobile,Canada
2016-11-02,2452091023309738574,1,2,,,desktop,Japan
2016-11-02,3178969302567242459,1,2,,,desktop,Turkey
2016-11-02,0953589297288086749,1,2,,,desktop,Indonesia
2016-11-02,0608672633220537425,1,2,,,desktop,Denmark
2016-11-02,9074927679157714973,1,3,,,desktop,Australia
2016-11-02,6014229786919122693,1,3,,,desktop,United States
2016-11-02,1467845278476028362,1,3,,,desktop,Vietnam
2016-11-02,9829971715686785374,1,3,,,desktop,Thailand
2016-11-02,5000980899506407378,1,3,,,desktop,United States
2016-11-02,1623454374362240129,1,3,,,desktop,United States
2016-11-02,1653565815617886654,1,4,,,desktop,India
2016-11-02,4091136979681110905,1,3,,,desktop,Canada
2016-11-02,9764959519448183175,1,3,,,desktop,United States
2016-11-02,3542605468067590322,1,3,,,mobile,United States
2016-11-02,1107108182356169005,1,5,,,desktop,Netherlands
2016-11-02,0281396010416698886,1,5,,,desktop,United States
2016-11-02,1488687287858059448,1,5,,,desktop,United States
2016-11-02,4754092935415818645,1,5,,,desktop,United States
2016-11-02,4074104047345035003,1,5,,,mobile,United States
2016-11-02,2162521537427479954,1,6,,,desktop,United States
2016-11-02,7886987988868944561,1,7,,,desktop,United States
2016-11-02,2861537424710986118,1,8,,,desktop,United States
2016-11-02,2007065426240717661,1,8,,,desktop,Taiwan
2016-11-02,212766343676740770,1,10,,,desktop,United States
2016-11-02,8812447805225169222,1,9,,,desktop,United States
2016-11-02,5689073026879405259,1,10,,,desktop,United States
2016-11-02,762548473714400983,1,10,,,desktop,Ukraine
2016-11-02,5517507788209738084,1,11,,,desktop,United States
2016-11-02,4361391875333205943,1,13,,,desktop,United States
2016-11-02,7867003847883444656,1,13,,,desktop,United States
2016-11-02,2161223743804138841,1,16,,,desktop,United States
2016-11-02,6884182463616984306,1,20,,,mobile,Spain
2016-11-06,3757025105964843707,1,12,,,desktop,United States
2016-11-06,0874367573579855208,1,18,,,desktop,United States
2016-11-06,6872198247910600058,1,20,,,desktop,Israel
2016-11-06,7801286979758114595,1,14,,,tablet,Canada
2016-11-06,3103561454938059091,1,46,,,tablet,United States
2016-11-06,9823293225317464772,1,1,,,desktop,Czechia
2016-11-06,0096282225338972594,1,1,,,desktop,Bolivia
2016-11-06,440044954515322740,1,1,,,desktop,Uruguay
2016-11-06,4059496706628829478,1,1,,,desktop,Morocco
2016-11-06,6491505756370577884,1,1,,,desktop,Algeria
2016-11-06,7158877594874400052,1,1,,,desktop,Romania
2016-11-06,5533007695882347822,1,1,,,desktop,Ukraine
2016-11-06,2353404589616634219,1,1,,,desktop,Thailand
2016-11-06,0587389357793336314,1,1,,,mobile,Thailand
2016-11-06,2822182902738294133,1,1,,,desktop,Thailand
2016-11-06,5565032514126557875,1,1,,,desktop,Thailand
2016-11-06,174695747896538454,1,1,,,desktop,Vietnam
2016-11-06,1473048835192683802,1,1,,,desktop,Vietnam
2016-11-06,1607644719351228297,1,1,,,mobile,Ghana
2016-11-06,6323590259514393409,1,1,,,desktop,Vietnam
2016-11-06,6987314869919281607,1,1,,,desktop,Romania
2016-11-06,19694307954874051,1,1,,,desktop,Philippines
2016-11-06,6327250557068921518,1,1,,,desktop,Vietnam
2016-11-06,900073044676979830,1,1,,,desktop,Philippines
2016-11-06,0023987608585625315,1,1,,,desktop,Thailand
2016-11-06,5130302366641551465,1,1,,,desktop,Philippines
2016-11-06,1654717487087001776,1,1,,,desktop,Netherlands
2016-11-06,1146161329658665509,1,1,,,tablet,United Kingdom
2016-11-06,1241608409264443908,1,1,,,desktop,Japan
2016-11-06,0370558057412034271,1,1,,,desktop,Japan
2016-11-06,4711310085028535323,1,1,,,desktop,Poland
2016-11-06,6626609358525638637,1,1,,,desktop,Turkey
2016-11-06,1195407274005623957,1,1,,,desktop,Turkey
2016-11-06,1635492983521962068,1,1,,,desktop,Turkey
2016-11-06,8794610624106837222,1,1,,,desktop,India
2016-11-06,9507800233620375558,1,1,,,desktop,Brazil
2016-11-06,4150661112528536088,1,1,,,desktop,Brazil
2016-11-06,2317315258827025402,1,1,,,desktop,Brazil
2016-11-06,7107847737713810735,1,1,,,mobile,United States
2016-11-06,6876169025862154754,1,1,,,desktop,India
2016-11-06,3325693174091684341,1,1,,,desktop,Turkey
2016-11-06,1890727164426083745,1,1,,,desktop,India
2016-11-06,6040743436492183124,1,1,,,mobile,United States
2016-11-06,3791679919892553176,1,1,,,desktop,United States
2016-11-06,7257470620353656945,1,1,,,mobile,United States
2016-11-06,2967600557932886309,1,1,,,desktop,Ukraine
2016-11-06,0150853866526526880,1,1,,,mobile,Morocco
2016-11-06,3766572890400839972,1,1,,,desktop,Germany
2016-11-06,3694404535376943956,1,1,,,desktop,United States
2016-11-06,2437731598067164076,1,1,,,desktop,United Kingdom
2016-11-06,9181248740818043226,1,2,,,desktop,Croatia
2016-11-06,2850111828778784952,1,2,,,tablet,United Kingdom
2016-11-06,6433942831844992779,1,2,,,desktop,Turkey
2016-11-06,9364754388898226431,1,2,,,desktop,Brazil
2016-11-06,959439201025524582,1,2,,,desktop,United States
2016-11-06,2536766625167939229,1,2,,,mobile,Austria
2016-11-06,8813766288754384016,1,2,,,mobile,United States
2016-11-06,1218817844075035932,1,3,,,desktop,India
2016-11-06,2168981122330994662,1,3,,,desktop,Ireland
2016-11-06,9278711479517811106,1,3,,,desktop,United States
2016-11-06,8866711561744853018,1,3,,,mobile,China
2016-11-06,4255440172514251847,1,2,,,desktop,Czechia
2016-11-06,19177426571272712,1,4,,,desktop,China
2016-11-06,2279866774387629287,1,4,,,mobile,United States
2016-11-06,6193440784536967759,1,2,,,desktop,Greece
2016-11-06,5701593700010041105,1,4,,,tablet,Spain
2016-11-06,8625136380629071505,1,6,,,desktop,Japan
2016-11-06,002624193213870808,1,7,,,desktop,United States
2016-11-06,812869114529056698,1,8,,,mobile,United States
2016-11-06,2938507280499094872,1,6,,,mobile,United States
2016-11-06,912506085639401977,1,9,,,desktop,Canada
2016-11-08,7638200261989402480,1,22,1,29.19,desktop,United States
2016-11-08,5827056901293390435,1,1,,,desktop,Canada
2016-11-08,6654565201422256567,1,1,,,desktop,Hong Kong
2016-11-08,6817701341095676521,1,3,,,desktop,United States
